0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
2.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	12.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
-3.000000000	0.000000000	60.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	-30.000000000	0.000000000	280.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
3.750000000	0.000000000	-210.000000000	0.000000000	1260.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	52.500000000	0.000000000	-1260.000000000	0.000000000	5544.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
-4.375000000	0.000000000	472.500000000	0.000000000	-6930.000000000	0.000000000	24024.000000000	0.000000000	0.000000000	0.000000000	0.000000000
0.000000000	-78.750000000	0.000000000	3465.000000000	0.000000000	-36036.000000000	0.000000000	102960.000000000	0.000000000	0.000000000	0.000000000
4.921875000	0.000000000	-798.750000000	0.000000000	22522.500000000	0.000000000	-180180.000000000	0.000000000	437580.000000000	0.000000000	0.000000000
0.000000000	108.281250000	0.000000000	-7507.500000000	0.000000000	135135.000000000	0.000000000	-14475160.000000000	0.000000000	1847560.000000000	0.000000000
